SampleID,Location,Pos 1,Pos 2,Pos 3,Pos 4,Pos 5,Pos 6,Pos 7,Pos 8,Pos 9,Pos 10,Pos 11,Pos 12,Pos 13,Pos 14,Pos 15,Pos 16,Pos 17,Pos 18,Pos 19,Pos 20,Pos 21,Pos 22,Pos 23,Pos 24,Lat,Long,SampleNumber,Year,Date
SenThies046.2009,Keur Aladji Ndame Ndiaye, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 46.000000, 2009.000000, 734055.000000
SenThies047.2009,Hersant, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.774989, -16.910197, 47.000000, 2009.000000, 734055.000000
SenThies053.2009,Diamaguene, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.785197, -16.913930, 53.000000, 2009.000000, 734058.000000
SenThies054.2009,Bambara, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 4.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.787022, -16.918865, 54.000000, 2009.000000, 734059.000000
SenThies064.2009,Cité Senghor, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 4.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.776400, -16.920153, 64.000000, 2009.000000, 734061.000000
SenThies067.2009,Fayou, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.764799, -16.936938, 67.000000, 2009.000000, 734062.000000
SenThies077.2009,Gouy Sombel, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.784078, -16.924093, 77.000000, 2009.000000, 734065.000000
SenThies082.2009,Mouride Ga, 1.000000, 1.000000, 4.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 82.000000, 2009.000000, 734066.000000
SenThies086.2009,Nguinte, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 4.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.806814, -16.925882, 86.000000, 2009.000000, 734066.000000
SenThies087.2009,Sampathé, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.782167, -16.908652, 87.000000, 2009.000000, 734067.000000
SenThies090.2009,Mouride Ga, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 90.000000, 2009.000000, 734067.000000
SenThies091.2009,Mbour 1, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 4.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.775051, -16.937405, 91.000000, 2009.000000, 734067.000000
SenThies092.2009,Lazare, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 92.000000, 2009.000000, 734067.000000
SenThies093.2009,Hersant, 4.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 4.000000, 1.000000, 2.000000, 4.000000, 1.000000, 4.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 4.000000, 14.774989, -16.910197, 93.000000, 2009.000000, 734068.000000
SenThies097.2009,Keur Demba Ngouye Diakhate , 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 97.000000, 2009.000000, 734068.000000
SenThies101.2009,Sampathé, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.782167, -16.908652, 101.000000, 2009.000000, 734069.000000
SenThies110.2009,Cité Lamy, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 4.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.775694, -16.928607, 110.000000, 2009.000000, 734073.000000
SenThies111.2009,TakhiKaw, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 3.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.805961, -16.914890, 111.000000, 2009.000000, 734073.000000
SenThies112.2009,Malamine Senghor, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.791640, -16.917140, 112.000000, 2009.000000, 734074.000000
SenThies113.2009,Kawsara, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.808489, -16.915181, 113.000000, 2009.000000, 734074.000000
SenThies116.2009,Keur Mame El Hadji, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.801579, -16.924197, 116.000000, 2009.000000, 734074.000000
SenThies117.2009,Kawsara, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.808489, -16.915181, 117.000000, 2009.000000, 734074.000000
SenThies121.2009,Nguinte, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.806814, -16.925882, 121.000000, 2009.000000, 734075.000000
SenThies123.2009,Bambara, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.787022, -16.918865, 123.000000, 2009.000000, 734075.000000
SenThies127.2009,Cité Lamy, 4.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 4.000000, 2.000000, 2.000000, 4.000000, 1.000000, 4.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 4.000000, 14.775694, -16.928607, 127.000000, 2009.000000, 734076.000000
SenThies128.2009,Hersant, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.774989, -16.910197, 128.000000, 2009.000000, 734076.000000
SenThies130.2009,Pout, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.773479, -17.060509, 130.000000, 2009.000000, 734076.000000
SenThies136.2009,Grand Thies, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 136.000000, 2009.000000, 734079.000000
SenThies139.2009,Nguinte, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.806814, -16.925882, 139.000000, 2009.000000, 734080.000000
SenThies147.2009,Hersant, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 4.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 14.774989, -16.910197, 147.000000, 2009.000000, 734083.000000
SenThies148.2009,Randoulene Nord, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.789014, -16.925861, 148.000000, 2009.000000, 734083.000000
SenThies149.2009,Cité Lamy, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.775694, -16.928607, 149.000000, 2009.000000, 734083.000000
SenThies151.2009,TakhiKaw, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 14.805961, -16.914890, 151.000000, 2009.000000, 734083.000000
SenThies156.2009,Pout, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.773479, -17.060509, 156.000000, 2009.000000, 734086.000000
SenThies157.2009,Thionakh, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 157.000000, 2009.000000, 734086.000000
SenThies161.2009,Cité Lamy, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.775694, -16.928607, 161.000000, 2009.000000, 734087.000000
SenThies162.2009,Cité Balabé, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.794782, -16.913201, 162.000000, 2009.000000, 734087.000000
SenThies163.2009,Grand Thies, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 163.000000, 2009.000000, 734087.000000
SenThies164.2009,Mbour 3, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.768225, -16.951953, 164.000000, 2009.000000, 734087.000000
SenThies165.2009,Keur Sakhir Ndoye, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 165.000000, 2009.000000, 734088.000000
SenThies166.2009,Kawsara, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 4.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 14.808489, -16.915181, 166.000000, 2009.000000, 734088.000000
SenThies172.2009,Keur Ablaye Yacine Diop, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 4.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 14.781678, -16.919696, 172.000000, 2009.000000, 734089.000000
SenThies198.2010,nodistrict, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 198.000000, 2010.000000, NaN
SenThies004.2010,nodistrict, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 4.000000, 2010.000000, NaN
SenThies177.2010,nodistrict, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 177.000000, 2010.000000, NaN
SenThies060.2010,nodistrict, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 60.000000, 2010.000000, NaN
SenThies078.2010,nodistrict, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 78.000000, 2010.000000, NaN
SenThies058.2010,nodistrict, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 58.000000, 2010.000000, NaN
SenThies178.2010,nodistrict, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 178.000000, 2010.000000, NaN
SenThies038.2010,nodistrict, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 38.000000, 2010.000000, NaN
SenThies076.2010,nodistrict, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 76.000000, 2010.000000, NaN
SenThies179.2010,nodistrict, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 179.000000, 2010.000000, NaN
SenThies124.2010,nodistrict, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 124.000000, 2010.000000, NaN
SenThies048.2010,nodistrict, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 48.000000, 2010.000000, NaN
SenThies049.2010,nodistrict, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 49.000000, 2010.000000, NaN
SenThies050.2010,nodistrict, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 50.000000, 2010.000000, NaN
SenThies174.2010,nodistrict, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 174.000000, 2010.000000, NaN
SenThies069.2010,nodistrict, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 69.000000, 2010.000000, NaN
SenThies176.2010,nodistrict, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 4.000000, 1.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 176.000000, 2010.000000, NaN
SenThies162.2010,nodistrict, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, NaN, NaN, 162.000000, 2010.000000, NaN
SenThies023.2010,nodistrict, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 2.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 23.000000, 2010.000000, NaN
SenThies010.2010,nodistrict, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 10.000000, 2010.000000, NaN
SenThies012.2010,nodistrict, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 12.000000, 2010.000000, NaN
SenThies025.2010,nodistrict, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 25.000000, 2010.000000, NaN
SenThies125.2010,nodistrict, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 125.000000, 2010.000000, NaN
SenThies130.2010,nodistrict, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 130.000000, 2010.000000, NaN
SenThies152.2010,nodistrict, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 2.000000, 2.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, 1.000000, 2.000000, 1.000000, NaN, NaN, 152.000000, 2010.000000, NaN
